Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,reaction time,key pressed,builtin rt,end_time,start_time,response,
67,1601311029645,28/09/2020 16:37:09,1601311029607,2,28/09/2020 18:37:09,26806,3,task-wu2f,,6990656,5e9dd5c7a311c013113137ba,2016723,,complete,,5f720df8df52050df3f52e9f,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.102,1440x900,1440x821,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,107,40,105.58999999193475,1601311029506,1601311029399,,
68,1601311029989,28/09/2020 16:37:09,1601311029840,2,28/09/2020 18:37:09,26806,3,task-wu2f,,6990656,5e9dd5c7a311c013113137ba,2016723,,complete,,5f720df8df52050df3f52e9f,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.102,1440x900,1440x821,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,129,40,128.88499995460734,1601311029738,1601311029609,,
69,1601311030130,28/09/2020 16:37:10,1601311030081,2,28/09/2020 18:37:10,26806,3,task-wu2f,,6990656,5e9dd5c7a311c013113137ba,2016723,,complete,,5f720df8df52050df3f52e9f,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.102,1440x900,1440x821,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,136,40,134.7599999862723,1601311029978,1601311029842,,
70,1601311030349,28/09/2020 16:37:10,1601311030305,2,28/09/2020 18:37:10,26806,3,task-wu2f,,6990656,5e9dd5c7a311c013113137ba,2016723,,complete,,5f720df8df52050df3f52e9f,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.102,1440x900,1440x821,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,120,40,118.97499999031425,1601311030203,1601311030083,,
71,1601311030583,28/09/2020 16:37:10,1601311030519,2,28/09/2020 18:37:10,26806,3,task-wu2f,,6990656,5e9dd5c7a311c013113137ba,2016723,,complete,,5f720df8df52050df3f52e9f,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.102,1440x900,1440x821,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,111,40,109.89499994320795,1601311030418,1601311030307,,
72,1601311030771,28/09/2020 16:37:10,1601311030730,2,28/09/2020 18:37:10,26806,3,task-wu2f,,6990656,5e9dd5c7a311c013113137ba,2016723,,complete,,5f720df8df52050df3f52e9f,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.102,1440x900,1440x821,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,106,40,105.90999998385087,1601311030628,1601311030522,,
73,1601311030989,28/09/2020 16:37:10,1601311030953,2,28/09/2020 18:37:10,26806,3,task-wu2f,,6990656,5e9dd5c7a311c013113137ba,2016723,,complete,,5f720df8df52050df3f52e9f,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.102,1440x900,1440x821,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,116,40,115.58500002138317,1601311030849,1601311030733,,
74,1601311031224,28/09/2020 16:37:11,1601311031180,2,28/09/2020 18:37:11,26806,3,task-wu2f,,6990656,5e9dd5c7a311c013113137ba,2016723,,complete,,5f720df8df52050df3f52e9f,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.102,1440x900,1440x821,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,122,40,120.75000000186265,1601311031077,1601311030955,,
75,1601311031458,28/09/2020 16:37:11,1601311031415,2,28/09/2020 18:37:11,26806,3,task-wu2f,,6990656,5e9dd5c7a311c013113137ba,2016723,,complete,,5f720df8df52050df3f52e9f,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.102,1440x900,1440x821,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,132,40,131.41999999061227,1601311031314,1601311031182,,
76,1601311031708,28/09/2020 16:37:11,1601311031666,2,28/09/2020 18:37:11,26806,3,task-wu2f,,6990656,5e9dd5c7a311c013113137ba,2016723,,complete,,5f720df8df52050df3f52e9f,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.102,1440x900,1440x821,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,145,40,144.22000001650304,1601311031562,1601311031417,,
77,1601311031942,28/09/2020 16:37:11,1601311031906,2,28/09/2020 18:37:11,26806,3,task-wu2f,,6990656,5e9dd5c7a311c013113137ba,2016723,,complete,,5f720df8df52050df3f52e9f,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.102,1440x900,1440x821,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,134,40,134.33499995153397,1601311031802,1601311031668,,
78,1601311032161,28/09/2020 16:37:12,1601311032126,2,28/09/2020 18:37:12,26806,3,task-wu2f,,6990656,5e9dd5c7a311c013113137ba,2016723,,complete,,5f720df8df52050df3f52e9f,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.102,1440x900,1440x821,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,115,40,114.5299999625422,1601311032024,1601311031909,,
79,1601311032388,28/09/2020 16:37:12,1601311032343,2,28/09/2020 18:37:12,26806,3,task-wu2f,,6990656,5e9dd5c7a311c013113137ba,2016723,,complete,,5f720df8df52050df3f52e9f,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.102,1440x900,1440x821,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,108,40,107.67500003566965,1601311032239,1601311032131,,
80,1601311032607,28/09/2020 16:37:12,1601311032562,2,28/09/2020 18:37:12,26806,3,task-wu2f,,6990656,5e9dd5c7a311c013113137ba,2016723,,complete,,5f720df8df52050df3f52e9f,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.102,1440x900,1440x821,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,115,40,114.85000001266599,1601311032460,1601311032345,,
81,1601311032826,28/09/2020 16:37:12,1601311032797,2,28/09/2020 18:37:12,26806,3,task-wu2f,,6990656,5e9dd5c7a311c013113137ba,2016723,,complete,,5f720df8df52050df3f52e9f,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.102,1440x900,1440x821,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,127,40,126.82499998481944,1601311032691,1601311032564,,
82,1601311033044,28/09/2020 16:37:13,1601311033006,2,28/09/2020 18:37:13,26806,3,task-wu2f,,6990656,5e9dd5c7a311c013113137ba,2016723,,complete,,5f720df8df52050df3f52e9f,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.102,1440x900,1440x821,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,102,40,102.14500001166016,1601311032901,1601311032799,,
83,1601311033278,28/09/2020 16:37:13,1601311033226,2,28/09/2020 18:37:13,26806,3,task-wu2f,,6990656,5e9dd5c7a311c013113137ba,2016723,,complete,,5f720df8df52050df3f52e9f,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.102,1440x900,1440x821,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,117,40,116.3749999832362,1601311033125,1601311033008,,
84,1601311033513,28/09/2020 16:37:13,1601311033462,2,28/09/2020 18:37:13,26806,3,task-wu2f,,6990656,5e9dd5c7a311c013113137ba,2016723,,complete,,5f720df8df52050df3f52e9f,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.102,1440x900,1440x821,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,133,40,131.9299999740906,1601311033361,1601311033228,,
85,1601311033732,28/09/2020 16:37:13,1601311033701,2,28/09/2020 18:37:13,26806,3,task-wu2f,,6990656,5e9dd5c7a311c013113137ba,2016723,,complete,,5f720df8df52050df3f52e9f,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.102,1440x900,1440x821,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,135,40,134.5699999947101,1601311033599,1601311033464,,
86,1601311033966,28/09/2020 16:37:13,1601311033927,2,28/09/2020 18:37:13,26806,3,task-wu2f,,6990656,5e9dd5c7a311c013113137ba,2016723,,complete,,5f720df8df52050df3f52e9f,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.102,1440x900,1440x821,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,120,40,119.4699999759905,1601311033823,1601311033703,,
87,1601311034185,28/09/2020 16:37:14,1601311034143,2,28/09/2020 18:37:14,26806,3,task-wu2f,,6990656,5e9dd5c7a311c013113137ba,2016723,,complete,,5f720df8df52050df3f52e9f,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.102,1440x900,1440x821,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,110,40,109.51499996008351,1601311034040,1601311033930,,
88,1601311034404,28/09/2020 16:37:14,1601311034367,2,28/09/2020 18:37:14,26806,3,task-wu2f,,6990656,5e9dd5c7a311c013113137ba,2016723,,complete,,5f720df8df52050df3f52e9f,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.102,1440x900,1440x821,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,117,40,116.27999995835125,1601311034262,1601311034145,,
89,1601311034654,28/09/2020 16:37:14,1601311034591,2,28/09/2020 18:37:14,26806,3,task-wu2f,,6990656,5e9dd5c7a311c013113137ba,2016723,,complete,,5f720df8df52050df3f52e9f,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.102,1440x900,1440x821,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,119,40,117.58499999996275,1601311034488,1601311034369,,
90,1601311034857,28/09/2020 16:37:14,1601311034806,2,28/09/2020 18:37:14,26806,3,task-wu2f,,6990656,5e9dd5c7a311c013113137ba,2016723,,complete,,5f720df8df52050df3f52e9f,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.102,1440x900,1440x821,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,108,40,107.62500000419095,1601311034701,1601311034593,,
91,1601311035076,28/09/2020 16:37:15,1601311035021,2,28/09/2020 18:37:15,26806,3,task-wu2f,,6990656,5e9dd5c7a311c013113137ba,2016723,,complete,,5f720df8df52050df3f52e9f,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.102,1440x900,1440x821,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,108,40,107.05999995116144,1601311034916,1601311034808,,
92,1601311035288,28/09/2020 16:37:15,1601311035257,2,28/09/2020 18:37:15,26806,3,task-wu2f,,6990656,5e9dd5c7a311c013113137ba,2016723,,complete,,5f720df8df52050df3f52e9f,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.102,1440x900,1440x821,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,129,40,128.04500001948327,1601311035152,1601311035023,,
93,1601311035554,28/09/2020 16:37:15,1601311035502,2,28/09/2020 18:37:15,26806,3,task-wu2f,,6990656,5e9dd5c7a311c013113137ba,2016723,,complete,,5f720df8df52050df3f52e9f,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.102,1440x900,1440x821,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,142,40,141.52499998454005,1601311035401,1601311035259,,
94,1601311035804,28/09/2020 16:37:15,1601311035753,2,28/09/2020 18:37:15,26806,3,task-wu2f,,6990656,5e9dd5c7a311c013113137ba,2016723,,complete,,5f720df8df52050df3f52e9f,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.102,1440x900,1440x821,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,144,40,143.7900000018999,1601311035649,1601311035505,,
95,1601311036038,28/09/2020 16:37:16,1601311035997,2,28/09/2020 18:37:15,26806,3,task-wu2f,,6990656,5e9dd5c7a311c013113137ba,2016723,,complete,,5f720df8df52050df3f52e9f,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.102,1440x900,1440x821,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,140,40,139.45999997667968,1601311035896,1601311035756,,
96,1601311036241,28/09/2020 16:37:16,1601311036203,2,28/09/2020 18:37:16,26806,3,task-wu2f,,6990656,5e9dd5c7a311c013113137ba,2016723,,complete,,5f720df8df52050df3f52e9f,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.102,1440x900,1440x821,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,104,40,102.68000001087785,1601311036103,1601311035999,,
97,1601311036460,28/09/2020 16:37:16,1601311036420,2,28/09/2020 18:37:16,26806,3,task-wu2f,,6990656,5e9dd5c7a311c013113137ba,2016723,,complete,,5f720df8df52050df3f52e9f,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.102,1440x900,1440x821,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,114,40,114.37500000465661,1601311036319,1601311036205,,
98,1601311036678,28/09/2020 16:37:16,1601311036631,2,28/09/2020 18:37:16,26806,3,task-wu2f,,6990656,5e9dd5c7a311c013113137ba,2016723,,complete,,5f720df8df52050df3f52e9f,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.102,1440x900,1440x821,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,104,40,103.8399999961257,1601311036526,1601311036422,,
99,1601311036898,28/09/2020 16:37:16,1601311036850,2,28/09/2020 18:37:16,26806,3,task-wu2f,,6990656,5e9dd5c7a311c013113137ba,2016723,,complete,,5f720df8df52050df3f52e9f,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.102,1440x900,1440x821,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,113,40,112.25000000558794,1601311036747,1601311036634,,
100,1601311037132,28/09/2020 16:37:17,1601311037077,2,28/09/2020 18:37:17,26806,3,task-wu2f,,6990656,5e9dd5c7a311c013113137ba,2016723,,complete,,5f720df8df52050df3f52e9f,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.102,1440x900,1440x821,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,121,40,120.15500001143664,1601311036973,1601311036852,,
101,1601311037335,28/09/2020 16:37:17,1601311037294,2,28/09/2020 18:37:17,26806,3,task-wu2f,,6990656,5e9dd5c7a311c013113137ba,2016723,,complete,,5f720df8df52050df3f52e9f,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.102,1440x900,1440x821,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,111,40,109.77500001899898,1601311037190,1601311037079,,
102,1601311037569,28/09/2020 16:37:17,1601311037525,2,28/09/2020 18:37:17,26806,3,task-wu2f,,6990656,5e9dd5c7a311c013113137ba,2016723,,complete,,5f720df8df52050df3f52e9f,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.102,1440x900,1440x821,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,129,40,128.51499998942018,1601311037425,1601311037296,,
103,1601311037788,28/09/2020 16:37:17,1601311037753,2,28/09/2020 18:37:17,26806,3,task-wu2f,,6990656,5e9dd5c7a311c013113137ba,2016723,,complete,,5f720df8df52050df3f52e9f,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.102,1440x900,1440x821,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,121,40,120.25999999605119,1601311037648,1601311037527,,
104,1601311038031,28/09/2020 16:37:18,1601311037993,2,28/09/2020 18:37:17,26806,3,task-wu2f,,6990656,5e9dd5c7a311c013113137ba,2016723,,complete,,5f720df8df52050df3f52e9f,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.102,1440x900,1440x821,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,134,40,133.4150000475347,1601311037889,1601311037755,,
105,1601311038311,28/09/2020 16:37:18,1601311038264,2,28/09/2020 18:37:18,26806,3,task-wu2f,,6990656,5e9dd5c7a311c013113137ba,2016723,,complete,,5f720df8df52050df3f52e9f,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.102,1440x900,1440x821,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,166,40,164.99499999918044,1601311038161,1601311037995,,
106,1601311038529,28/09/2020 16:37:18,1601311038489,2,28/09/2020 18:37:18,26806,3,task-wu2f,,6990656,5e9dd5c7a311c013113137ba,2016723,,complete,,5f720df8df52050df3f52e9f,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.102,1440x900,1440x821,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,119,40,118.12499997904524,1601311038386,1601311038267,,
107,1601311038733,28/09/2020 16:37:18,1601311038692,2,28/09/2020 18:37:18,26806,3,task-wu2f,,6990656,5e9dd5c7a311c013113137ba,2016723,,complete,,5f720df8df52050df3f52e9f,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.102,1440x900,1440x821,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,102,40,100.74500000337139,1601311038592,1601311038490,,
108,1601311038811,28/09/2020 16:37:18,1601311038695,2,28/09/2020 18:37:18,26806,3,task-wu2f,,6990656,5e9dd5c7a311c013113137ba,2016723,,complete,,5f720df8df52050df3f52e9f,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.102,1440x900,1440x821,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,,,,,,,
109,1601311038811,28/09/2020 16:37:18,1601311038697,2,28/09/2020 18:37:18,26806,3,task-wu2f,,6990656,5e9dd5c7a311c013113137ba,2016723,,complete,,5f720df8df52050df3f52e9f,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.102,1440x900,1440x821,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,,,,,,,
110,1601311038811,28/09/2020 16:37:18,1601311038698,2,28/09/2020 18:37:18,26806,3,task-wu2f,,6990656,5e9dd5c7a311c013113137ba,2016723,,complete,,5f720df8df52050df3f52e9f,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.102,1440x900,1440x821,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,,,,,,,
111,1601311052192,28/09/2020 16:37:32,1601311052140,2,28/09/2020 18:37:32,26806,3,task-wu2f,,6990656,5e9dd5c7a311c013113137ba,2016723,,complete,,5f720df8df52050df3f52e9f,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.102,1440x900,1440x821,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,13440,32,13439.820000028703,1601311052140,1601311038700,,
112,1601311052285,28/09/2020 16:37:32,1601311052143,2,28/09/2020 18:37:32,26806,3,task-wu2f,,6990656,5e9dd5c7a311c013113137ba,2016723,,complete,,5f720df8df52050df3f52e9f,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.102,1440x900,1440x821,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,,,,,,,
113,1601311054981,28/09/2020 16:37:34,1601311054933,2,28/09/2020 18:37:34,26806,3,task-wu2f,,6990656,5e9dd5c7a311c013113137ba,2016723,,complete,,5f720df8df52050df3f52e9f,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.102,1440x900,1440x821,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,2789,32,2788.699999975506,1601311054933,1601311052144,,
114,1601311064338,28/09/2020 16:37:44,1601311064286,2,28/09/2020 18:37:44,26806,3,task-wu2f,,6990656,5e9dd5c7a311c013113137ba,2016723,,complete,,5f720df8df52050df3f52e9f,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.102,1440x900,1440x821,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,9347.84000000218,,,,,0,
115,1601311069567,28/09/2020 16:37:49,1601311069526,2,28/09/2020 18:37:49,26806,3,task-wu2f,,6990656,5e9dd5c7a311c013113137ba,2016723,,complete,,5f720df8df52050df3f52e9f,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.102,1440x900,1440x821,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,5235.289999982342,32,,,,,
116,1601311075417,28/09/2020 16:37:55,1601311075373,2,28/09/2020 18:37:55,26806,3,task-wu2f,,6990656,5e9dd5c7a311c013113137ba,2016723,,complete,,5f720df8df52050df3f52e9f,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.102,1440x900,1440x821,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,5843.364999978803,,,,,100,
117,1601311077738,28/09/2020 16:37:57,1601311077684,2,28/09/2020 18:37:57,26806,3,task-wu2f,,6990656,5e9dd5c7a311c013113137ba,2016723,,complete,,5f720df8df52050df3f52e9f,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.102,1440x900,1440x821,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,2306.4850000082515,32,,,,,
118,1601311083967,28/09/2020 16:38:03,1601311083879,2,28/09/2020 18:38:03,26806,3,task-wu2f,,6990656,5e9dd5c7a311c013113137ba,2016723,,complete,,5f720df8df52050df3f52e9f,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.102,1440x900,1440x821,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,6191.179999965243,,,,,86,
119,1601311103847,28/09/2020 16:38:23,1601311103790,2,28/09/2020 18:38:23,26806,3,task-wu2f,,6990656,5e9dd5c7a311c013113137ba,2016723,,complete,,5f720df8df52050df3f52e9f,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.102,1440x900,1440x821,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,13903.144999989308,70,,,,,
120,1601311114008,28/09/2020 16:38:34,1601311113947,2,28/09/2020 18:38:33,26806,3,task-wu2f,,6990656,5e9dd5c7a311c013113137ba,2016723,,complete,,5f720df8df52050df3f52e9f,computer,Desktop or Laptop,Mac OS 10.14.6,Chrome 85.0.4183.102,1440x900,1440x821,,Mood - random payment Post Max Tapping Instructions and Training Max 2.5,2,4153.310000023339,84,,,,,
